numObra,nombreObra,municipio,localidad,ejecutor,promotor,fondo,noOficAprob,fechaAprob,montoExp,totalContratado,montoFed,montoEst,montoMpal,montoBenef,montoOtro,aprobado,ejercido,contratista,rfc,numContrato,fechaInicioContrato,fechaTerminoContrato,edoProyecto,avanceFisico,cantMetas,metas,cantBenef,beneficiarios,modalidad,programa,subprograma,tipoProyecto,fechaAvance,tipoLocalidad,ejer,agrupador,componente,idCajón,cajón,montoCajon,idExpediente,ultimoAprobado,fechaCajón,fed,est,mpal,benef,otro,contratado,montoConvenio,anticipo,montoAnticipo,firmaContrato,tipoConcurso,folioHacienda,programaGs,capitalFed,prodFinFed,capitalEst,prodFinEst,capitalMpal,prodFinMpal,capitalOtro,prodFinOtro,cuenta,banco,idFondo,pagado,enTransito,paripassu,fechaFallo,macroagrupador,macrocomponente,fecha1aAprob,acumAprobado,acumEjercido,ejecutor2,terminoConvenio,fechaFatal,idProgSieggeq,idCompSieggeq,idActivSieggeq,descProgSieggeq,descCompSieggeq,descActivSieggeq,ff,tipoRegul,ejerAnterior,ejerActual,pptoActual,tipo,terminoAdmContrato,clasifPlan,nr,ejerMacrocomp,estatus
2019-00325,GENERACIÓN 2030 (PERSONAL),ALCANCE ESTATAL,ALCANCE ESTATAL,SEJUVE,SEDESOQ,ISN 2019,2019GEQ00832,16/05/2019,2397430.49,0,0,2397430.49,0,0,0,2397430.49,1026742.5,,,,,,APROBADO,1,1,SERVICIOS,1500,PERSONAS,ADMINISTRACION,ASISTENCIA SOCIAL Y SERVICIOS COMUNITARIOS,PROGRAMAS ESPECIALES,PROGRAMAS ESPECIALES,20/05/2019,ZONA URBANA,2019,ASISTENCIA SOCIAL,SEJUVE,4889,GENERACIÓN 2030 (PERSONAL),2397430.49,3212,2397430.49,16/05/2019,0,100,0,0,0,0,0,0,0,,,,,,,,,,,,,1.65999E+11,BANREGIO,4072,1026742.5,0,,,APOYOS VARIOS,PROGRAMAS DE SEDESOQ 2019,16/05/2019,2397430.49,1026742.5,SEJUVE,,31/12/2019,4.1181E+243,1,1,PROGRAMA DE APOYO AL DESARROLLO DE LOS JÓVENES.,SERVICIO DE VINCULACIÓN PARA EL DESARROLLO INTEGRAL DE LOS JÓVENES.,"PROMOCIÓN Y DIFUSIÓN PARA LA VINCULACIÓN EDUCATIVA, CULTURAL, LABORAL Y EMPRENDEDURISMO DE LAS Y LOS JÓVENES DEL ESTADO.",08Q,,0,1026742.5,2397430.49,A,,GRUPOS VULNERABLES,488908Q,2019,AC
2019-00326,"URBANIZACIÓN INTEGRAL DE AVENIDA LA CRUZ, EN LA LOCALIDAD DE LA D CHALMITA, PEDRO ESCOBEDO, QRO.",PEDRO ESCOBEDO,"D, LA",P.M. P. ESCOBEDO,SEDESOQ,ISN EMPRESA,2019GEQ02048,18/09/2019,0,4990120.8,0,0,0,0,0,0,0,EMPRESAS CONSTRUCTORAS S.A. DE C.V.,ECO110118734,MPE-SOPDUE-FAFEF-IR-05-0-2019,24/06/2019,21/10/2019,APROBADO,47,1190,M2(BANQUETAS DE CONCRETO),300,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,19/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,6030,"URBANIZACIÓN INTEGRAL DE AVENIDA LA CRUZ, EN LA LOCALIDAD DE LA D CHALMITA, PEDRO ESCOBEDO, QRO.",0,3286,4990120.8,30/08/2019,0,0,0,0,0,4990120.8,0,30,1497036.24,20/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65502431306,SANTANDER,504,2145397.16,0,,20/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,4990120.8,2145397.16,P.M. P. ESCOBEDO,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,21E,2,0,0,0,O,19/11/2019,INFRAESTRUCTURA,603021E,2019,REG04
2019-00326,"URBANIZACIÓN INTEGRAL DE AVENIDA LA CRUZ, EN LA LOCALIDAD DE LA D CHALMITA, PEDRO ESCOBEDO, QRO.",PEDRO ESCOBEDO,"D, LA",P.M. P. ESCOBEDO,SEDESOQ,FAFEF 2019,2019GEQ02048,18/09/2019,3493084.56,4990120.8,3493084.56,0,0,0,0,3493084.56,648360.92,EMPRESAS CONSTRUCTORAS S.A. DE C.V.,ECO110118734,MPE-SOPDUE-FAFEF-IR-05-0-2019,24/06/2019,21/10/2019,APROBADO,47,1190,M2(BANQUETAS DE CONCRETO),300,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,19/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,6165,"URBANIZACIÓN INTEGRAL DE AVENIDA LA CRUZ, EN LA LOCALIDAD DE LA D CHALMITA, PEDRO ESCOBEDO, QRO.",3493084.56,3286,4990120.8,18/09/2019,100,0,0,0,0,4990120.8,0,30,1497036.24,20/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,1.65999E+11,BANREGIO,4073,2145397.16,0,,20/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,4990120.8,2145397.16,P.M. P. ESCOBEDO,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,07Q,,0,648360.92,3493084.56,O,19/11/2019,INFRAESTRUCTURA,616507Q,2019,AC
2019-00326,"URBANIZACIÓN INTEGRAL DE AVENIDA LA CRUZ, EN LA LOCALIDAD DE LA D CHALMITA, PEDRO ESCOBEDO, QRO.",PEDRO ESCOBEDO,"D, LA",P.M. P. ESCOBEDO,SEDESOQ,ISN 2018-2,2019GEQ02048,18/09/2019,1497036.24,4990120.8,0,1497036.24,0,0,0,1497036.24,1497036.24,EMPRESAS CONSTRUCTORAS S.A. DE C.V.,ECO110118734,MPE-SOPDUE-FAFEF-IR-05-0-2019,24/06/2019,21/10/2019,APROBADO,47,1190,M2(BANQUETAS DE CONCRETO),300,PERSONAS,CONTRATO,URBANIZACION,CONSTRUCCION DE CALLES,CONSTRUCCION DE CALLES,19/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,5436,"URBANIZACIÓN INTEGRAL DE AVENIDA LA CRUZ, EN LA LOCALIDAD DE LA D CHALMITA, PEDRO ESCOBEDO, QRO.",1497036.24,3286,4990120.8,04/07/2019,0,100,0,0,0,4990120.8,0,30,1497036.24,20/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65507102974,SANTANDER,4070,2145397.16,0,,20/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,4990120.8,2145397.16,P.M. P. ESCOBEDO,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,92P,2,0,1497036.24,1497036.24,O,19/11/2019,INFRAESTRUCTURA,543692P,2019,REG03
2019-00327,EMPEDRADO DE CAMINO DE LA COMUNIDAD DE EL ATORÓN A LA COMUNIDAD DE LA MURALLA AMEALCO DE BONFIL,AMEALCO,"ATORON, EL",P.M. AMEALCO,SEDESOQ,FAFEF 2019,2019GEQ01482,18/07/2019,999870.01,999870.01,999870.01,0,0,0,0,999870.01,999870.01,CUELLAR ROMERO HECTOR,CURH710529RF9,MAQ-DOP-FAFEF-019/2019,01/07/2019,28/10/2019,TERMINADO,100,3612,METROS CUADRADOS,453,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,05/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,5555,EMPEDRADO DE CAMINO DE LA COMUNIDAD DE EL ATORÓN A LA COMUNIDAD DE LA MURALLA AMEALCO DE BONFIL,999870.01,3373,999870.01,18/07/2019,100,0,0,0,0,999870.01,0,30,299961,25/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,1.65999E+11,BANREGIO,4073,999870.01,0,,17/07/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,999870.01,999870.01,P.M. AMEALCO,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,07Q,,0,999870.01,999870.01,O,28/10/2019,INFRAESTRUCTURA,555507Q,2019,AC
2019-00329,EMPEDRADO DE CAMINO EN LA NORIA EN LA COMUNIDAD DE EL LINDERO AMEALCO DE BONFIL,AMEALCO,"LINDERO,  EL",P.M. AMEALCO,SEDESOQ,FAFEF 2019,2019GEQ01434,10/07/2019,519999.99,519999.99,519999.99,0,0,0,0,519999.99,519999.99,MORALES PEREZ OSCAR,MOPO910621DM9,MAQ-DOP-FAFEF-017/2019,03/06/2019,31/08/2019,TERMINADO,100,1552.5,METROS CUADRADOS,294,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,20/08/2019,ZONA INDIGENA,2019,DESARROLLO URBANO,MUNICIPIOS,5500,EMPEDRADO DE CAMINO EN LA NORIA EN LA COMUNIDAD DE EL LINDERO AMEALCO DE BONFIL,519999.99,3375,519999.99,10/07/2019,100,0,0,0,0,519999.99,0,30,155999.99,29/05/2019,ASIGNACIÓN DIRECTA,,,,,,,,,,,1.65999E+11,BANREGIO,4073,519999.99,0,,21/05/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,519999.99,519999.99,P.M. AMEALCO,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,07Q,,0,519999.99,519999.99,O,31/08/2019,INFRAESTRUCTURA,550007Q,2019,AC
2019-00330,EMPEDRADO DE CAMINOS EN LA LOCALIDAD DE EL BATAN AMEALCO DE BONFIL ,AMEALCO,"BATAN, EL",P.M. AMEALCO,SEDESOQ,FAFEF 2019,2019GEQ01481,18/07/2019,998714.17,998714.17,998714.17,0,0,0,0,998714.17,884542.53,LOA MORALES HORACIO,LOMH7905195N2,MAQ-DOP-FAFEF-020/2019,01/07/2019,27/11/2019,APROBADO,99,3612,METROS CUADRADOS,534,PERSONAS,CONTRATO,URBANIZACION,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,EMPEDRADO Y ADOQUINAMIENTO DE CALLES,28/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,5554,EMPEDRADO DE CAMINOS EN LA LOCALIDAD DE EL BATAN AMEALCO DE BONFIL ,998714.17,3377,998714.17,18/07/2019,100,0,0,0,0,998714.17,0,30,299614.25,25/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,1.65999E+11,BANREGIO,4073,884542.53,0,,24/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,998714.17,884542.53,P.M. AMEALCO,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,07Q,,0,884542.53,998714.17,O,27/11/2019,INFRAESTRUCTURA,555407Q,2019,AC
2019-00331,"PAVIMENTACIÓN CON CONCRETO HIDR�?ULICO E ILUMINACIÓN DE CAMINO DE ACCESO DE LA UNIVERSIDAD AUTÓNOMA DE QUERÉTARO 3ER ETAPA, C�?MPUS CONC�?, ARROYO SECO",ARROYO SECO,CONCA,P.M. ARROYO S.,SEDESOQ,ISN 2018-2,2019GEQ01924,30/08/2019,1764998.14,3581391.12,0,1764998.14,0,0,0,1764998.14,1764998.14,BUENO SANJUAN J. NOE,BUSJ840309553,OP-MAS-018-2019/2018/2021,17/06/2019,06/09/2019,APROBADO,92,1180,PAVIMENTO DE CONCRETO HIDR�?ULICO,1213,PERSONAS,CONTRATO,PAVIMENTACION,CONCRETO,CONCRETO,30/09/2019,ZONA INDIGENA,2019,DESARROLLO URBANO,MUNICIPIOS,5262,"PAVIMENTACIÓN CON CONCRETO HIDR�?ULICO E ILUMINACIÓN DE CAMINO DE ACCESO DE LA UNIVERSIDAD AUTÓNOMA DE QUERÉTARO 3ER ETAPA, C�?MPUS CONC�?, ARROYO SECO",1764998.14,3386,3581391.12,18/06/2019,0,100,0,0,0,3581391.12,0,30,0,13/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65507102974,SANTANDER,4070,1764998.14,0,,13/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,3581391.12,1764998.14,P.M. ARROYO S.,11/10/2019,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,92P,2,0,1764998.14,1764998.14,O,06/09/2019,INFRAESTRUCTURA,526292P,2019,REG03
2019-00331,"PAVIMENTACIÓN CON CONCRETO HIDR�?ULICO E ILUMINACIÓN DE CAMINO DE ACCESO DE LA UNIVERSIDAD AUTÓNOMA DE QUERÉTARO 3ER ETAPA, C�?MPUS CONC�?, ARROYO SECO",ARROYO SECO,CONCA,P.M. ARROYO S.,SEDESOQ,ISN EMPRESA,2019GEQ01924,30/08/2019,1816392.98,3581391.12,0,1816392.98,0,0,0,1816392.98,0,BUENO SANJUAN J. NOE,BUSJ840309553,OP-MAS-018-2019/2018/2021,17/06/2019,06/09/2019,APROBADO,92,1180,PAVIMENTO DE CONCRETO HIDR�?ULICO,1213,PERSONAS,CONTRATO,PAVIMENTACION,CONCRETO,CONCRETO,30/09/2019,ZONA INDIGENA,2019,DESARROLLO URBANO,MUNICIPIOS,6031,"PAVIMENTACIÓN CON CONCRETO HIDR�?ULICO E ILUMINACIÓN DE CAMINO DE ACCESO DE LA UNIVERSIDAD AUTÓNOMA DE QUERÉTARO 3ER ETAPA, C�?MPUS CONC�?, ARROYO SECO",1816392.98,3386,3581391.12,30/08/2019,0,100,0,0,0,3581391.12,0,30,0,13/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65502431306,SANTANDER,504,1764998.14,0,,13/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,3581391.12,1764998.14,P.M. ARROYO S.,11/10/2019,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,21E,,0,0,1816392.98,O,06/09/2019,INFRAESTRUCTURA,603121E,2019,AC
2019-00332,"AMPLIACION DE RED DE ENERG�?A ELÉCTRICA EN LA LOCALIDAD DE AJUCHITLAN,  COLON QRO.-49845",COLON,AJUCHITLAN,P.M. COLON,SEDESOQ,FISE 2019,2019GEQ01267,25/06/2019,3315789.55,3315789.55,3315789.55,0,0,0,0,3315789.55,1204180.44,ARRIAGA RESENDIZ RAUL AGAPITO,AIRR6708067FA,MCQ.SOP.FISE.INV.001.29.2019,25/06/2019,07/10/2019,APROBADO,80,48,POSTES,4500,PERSONAS,CONTRATO,ELECTRIFICACION,COLONIAS POPULARES,AMPLIACION,27/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,5339,"AMPLIACION DE RED DE ENERG�?A ELÉCTRICA EN LA LOCALIDAD DE AJUCHITLAN,  COLON QRO.-49845",3315789.55,3399,3315789.55,25/06/2019,100,0,0,0,0,3315789.55,0,30,994736.86,18/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,25600007372,SCOTIABANK,4074,1204180.44,0,,24/06/2019,URBANIZACIÓN,FISE 2019,16/05/2019,3315789.55,1204180.44,P.M. COLON,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,05Q,,0,1204180.44,3315789.55,O,22/10/2019,INFRAESTRUCTURA,533905Q,2019,AC
2019-00333,REHABILITACIÓN Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE EN LA LOCALIDAD DE LA AGUITA LANDA DE MATAMOROS QRO - 13953,LANDA DE MATAMOROS,"AGÜITA, LA",P.M. LANDA,SEDESOQ,FISE 2019,2019GEQ01251,24/06/2019,3997337.25,3997337.25,3997337.25,0,0,0,0,3997337.25,2271040.54,VEGA MUÑOZ JUAN CARLOS,VEMJ7406049R8,MLM-DUOP-FISE-IR-018-2019,17/06/2019,14/09/2019,APROBADO,90,2933,METROS LINEALES,102,PERSONAS,CONTRATO,AGUA POTABLE,REHABILITACION,REHABILITACION,25/09/2019,POBLADO RURAL,2019,AGUA,MUNICIPIOS,5307,REHABILITACIÓN Y AMPLIACIÓN DEL SISTEMA DE AGUA POTABLE EN LA LOCALIDAD DE LA AGUITA LANDA DE MATAMOROS QRO - 13953,3997337.25,3414,3997337.25,24/06/2019,100,0,0,0,0,3997337.25,0,30,1199201.17,13/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,25600007372,SCOTIABANK,4074,2271040.54,0,,11/06/2019,INFRAESTRUCUTURA HIDR�?ULICA,FISE 2019,16/05/2019,3997337.25,2271040.54,P.M. LANDA,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,05Q,,0,2271040.54,3997337.25,O,31/10/2019,INFRAESTRUCTURA,530705Q,2019,AC
2019-00334,MEJORAMIENTO DE LINEA Y RED DE DISTRIBUCIÓN DE ENERG�?A ELÉCTRICA DE LA LOCALIDAD DE ACATITLAN DE ZARAGOZA LANDA DE MATAMOROS QRO. - 17491,LANDA DE MATAMOROS,ACATITLAN DE ZARAGOZA,P.M. LANDA,SEDESOQ,FISE 2019,2019GEQ01285,25/06/2019,1693514.26,1693514.26,1693514.26,0,0,0,0,1693514.26,1288210.06,RIVERA DIAZ BRIGIDO,RIDB661008NJ8,MLM-DUOP-FISE-IR-019-2019,17/06/2019,14/09/2019,APROBADO,99,22,POSTES,490,PERSONAS,CONTRATO,ELECTRIFICACION,RURAL,REUBICACION DE POSTES,25/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,5342,MEJORAMIENTO DE LINEA Y RED DE DISTRIBUCIÓN DE ENERG�?A ELÉCTRICA DE LA LOCALIDAD DE ACATITLAN DE ZARAGOZA LANDA DE MATAMOROS QRO. - 17491,1693514.26,3416,1693514.26,25/06/2019,100,0,0,0,0,1693514.26,0,30,508054.27,13/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,25600007372,SCOTIABANK,4074,1288210.06,0,,11/06/2019,URBANIZACIÓN,FISE 2019,16/05/2019,1693514.26,1288210.06,P.M. LANDA,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,05Q,,0,1288210.06,1693514.26,O,31/10/2019,INFRAESTRUCTURA,534205Q,2019,AC
2019-00335,AMPLIACIÓN DE LINEA Y RED DE DISTRIBUCIÓN DE ENERG�?A ELÉCTRICA EN LA LOCALIDAD DEL AGUACATE DE NEBLINAS LANDA DE MATAMOROS QRO -14126,LANDA DE MATAMOROS,"AGUACATE, EL",P.M. LANDA,SEDESOQ,FISE 2019,2019GEQ01287,25/06/2019,1297447.24,1297447.24,1297447.24,0,0,0,0,1297447.24,801250.64,GARCIA MONTES AZAEL ELOY,GAMA920812QT1,MLM-DUOP-FISE-IR-020-2019,17/06/2019,14/09/2019,APROBADO,66,13,POSTES,164,PERSONAS,CONTRATO,ELECTRIFICACION,RURAL,REUBICACION DE POSTES,28/09/2019,POBLADO RURAL,2019,DESARROLLO URBANO,MUNICIPIOS,5344,AMPLIACIÓN DE LINEA Y RED DE DISTRIBUCIÓN DE ENERG�?A ELÉCTRICA EN LA LOCALIDAD DEL AGUACATE DE NEBLINAS LANDA DE MATAMOROS QRO -14126,1297447.24,3417,1297447.24,25/06/2019,100,0,0,0,0,1297447.24,0,30,389234.17,13/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,25600007372,SCOTIABANK,4074,801250.64,0,,11/06/2019,URBANIZACIÓN,FISE 2019,16/05/2019,1297447.24,801250.64,P.M. LANDA,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,05Q,,0,801250.64,1297447.24,O,31/10/2019,INFRAESTRUCTURA,534405Q,2019,AC
2019-00336,REHABILITACIÓN DE SISTEMA DE AGUA POTABLE LA LOCALIDAD DE  LA BARRANCA PINAL DE AMOLES QRO 12320,PINAL DE AMOLES,CUATRO PALOS,P.M. PINAL,SEDESOQ,FISE 2019,2019GEQ01105,17/06/2019,6403186.59,6403186.59,6403186.59,0,0,0,0,6403186.59,6403186.58,BOMBAS SUMERGIBLES DE QUERETARO S. DE R.L. DE C. V.,BSQ180219TZ6,MPA-DOP-FISE-IR-028-2019,14/06/2019,11/09/2019,TERMINADO,100,2633,METROS LINEALES,2800,PERSONAS,CONTRATO,AGUA POTABLE,REHABILITACION,REHABILITACION,10/09/2019,POBLADO RURAL,2019,AGUA,MUNICIPIOS,5161,REHABILITACIÓN DE SISTEMA DE AGUA POTABLE LA LOCALIDAD DE  LA BARRANCA PINAL DE AMOLES QRO 12320,6403186.59,3421,6403186.59,17/06/2019,100,0,0,0,0,6403186.59,0,30,1920955.97,13/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,25600007372,SCOTIABANK,4074,6403186.58,0,,17/06/2019,INFRAESTRUCUTURA HIDR�?ULICA,FISE 2019,16/05/2019,6403186.59,6403186.58,P.M. PINAL,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,05Q,,0,6403186.58,6403186.59,O,11/09/2019,INFRAESTRUCTURA,516105Q,2019,AC
2019-00337,"REHABILITACIÓN DE PAVIMENTO CON CONCRETO HIDR�?ULICO EN CALLE 5 DE MAYO EN CABECERA MUNICIPAL DE EZEQUIEL MONTES, QRO.",EZEQUIEL MONTES,EZEQUIEL MONTES,P.M. E. MONTES,SEDESOQ,ISN EMPRESA,2019GEQ01925,30/08/2019,1879919.37,3097846.64,0,1879919.37,0,0,0,1879919.37,0,COMERCIALIZADORA NIMAAD S.A. DE C.V.,CNI180227V34,MEMQ-DOP-FAFEF-IR-2019-03,24/06/2019,22/09/2019,SUSPENDIDO,100,1238.18,M2 (PAVIMENTO CONCRETO),14053,PERSONAS,CONTRATO,URBANIZACION,REHABILITACION,CONCRETO,30/09/2019,ZONA URBANA,2019,DESARROLLO URBANO,MUNICIPIOS,6032,"REHABILITACIÓN DE PAVIMENTO CON CONCRETO HIDR�?ULICO EN CALLE 5 DE MAYO EN CABECERA MUNICIPAL DE EZEQUIEL MONTES, QRO.",1879919.37,3462,3097846.64,30/08/2019,0,100,0,0,0,3097846.64,0,30,929353.99,19/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65502431306,SANTANDER,504,1217927.27,0,,24/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,3097846.64,1217927.27,P.M. E. MONTES,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,21E,,0,0,1879919.37,O,31/10/2019,INFRAESTRUCTURA,603221E,2019,AC
2019-00337,"REHABILITACIÓN DE PAVIMENTO CON CONCRETO HIDR�?ULICO EN CALLE 5 DE MAYO EN CABECERA MUNICIPAL DE EZEQUIEL MONTES, QRO.",EZEQUIEL MONTES,EZEQUIEL MONTES,P.M. E. MONTES,SEDESOQ,ISN 2018-2,2019GEQ01925,30/08/2019,1217927.27,3097846.64,0,1217927.27,0,0,0,1217927.27,1217927.27,COMERCIALIZADORA NIMAAD S.A. DE C.V.,CNI180227V34,MEMQ-DOP-FAFEF-IR-2019-03,24/06/2019,22/09/2019,SUSPENDIDO,100,1238.18,M2 (PAVIMENTO CONCRETO),14053,PERSONAS,CONTRATO,URBANIZACION,REHABILITACION,CONCRETO,30/09/2019,ZONA URBANA,2019,DESARROLLO URBANO,MUNICIPIOS,5340,"REHABILITACIÓN DE PAVIMENTO CON CONCRETO HIDR�?ULICO EN CALLE 5 DE MAYO EN CABECERA MUNICIPAL DE EZEQUIEL MONTES, QRO.",1217927.27,3462,3097846.64,25/06/2019,0,100,0,0,0,3097846.64,0,30,929353.99,19/06/2019,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65507102974,SANTANDER,4070,1217927.27,0,,24/06/2019,URBANIZACIÓN,OBRAS SOCIALES,16/05/2019,3097846.64,1217927.27,P.M. E. MONTES,,31/12/2019,45511K0529,1,2,PROGRAMA DE FINANCIAMIENTO DE OBRAS Y ACCIONES.,OBRAS Y ACCIONES DE ENTES PÚBLICOS FINANCIADAS.,FINANCIACIÓN DE OBRAS Y ACCIONES DE MUNICIPIOS.,92P,2,0,1217927.27,1217927.27,O,31/10/2019,INFRAESTRUCTURA,534092P,2019,REG03
