id_obra,Num Obra,Nombre Obra,Municipio,Localidad,Ejecutor,Promotor,Fondo,No. Ofic_Aprob,Fecha Aprob,Monto Exp.,Total Contratado,Monto Fed,Monto Est,Monto Mpal,Monto Benef,Monto Otro,Aprobado,Ejercido,Contratista,RFC,Num. Contrato,Fecha_Inicio Contrato,Fecha_Termino Contrato,Edo. Proyecto,Avance Fisico,Cant. Metas,Metas,Cant. Benef,Beneficiarios,Modalidad,Programa,Subprograma,Tipo Proyecto,Fecha Avance,Tipo Localidad,Ejer,Agrupador,Componente,Id_Cajón,Cajón,Monto Cajon,Id_Expediente,Ultimo Aprobado,Fecha Cajón,Fed,Est,Mpal,Benef,Otro,Contratado,Monto Convenio,Anticipo,Monto Anticipo,Firma Contrato,Tipo Concurso,Folio Hacienda,Programa GS,Capital Fed,Prod Fin Fed,Capital Est,Prod Fin Est,Capital Mpal,Prod Fin Mpal,Capital Otro,Prod Fin Otro,Cuenta,Banco,Cve_Prog_SIEGGEQ,Descrip_Prog_SIEGGEQ,Cve_Comp_SIEGGEQ,Descrip_Comp_SIEGGEQ,Cve_Activ_SIEGGEQ,Descrip_Activ_SIEGGEQ,Fecha_Termino Convenio,FF,TIPO_REGUL,EJER_ANTERIOR,EJER_ACTUAL,PPTO_ACTUAL,TIPO,TERMINO ADMINISTRATIVO CONTRATO,Clasif Plan,MacroAgrupador,MacroComponente,Fecha Fatal,fecha_c,fecha_u_m
2333,2018-01037,PLAN ANUAL DE TRABAJO CENTRO DE LAS ARTES DE QUERÉTARO,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,CULTURA CENTRO ARTES QRO 2018,2019GEQ00709,04/26/2019,394848.08,0,394848.08,0,0,0,0,394848.08,394848.08,,,,\N,\N,TERMINADO,100,10,ASESORIA,84,PERSONAS,ADMINISTRACION,ASISTENCIA SOCIAL Y SERVICIOS COMUNITARIOS,DESARROLLO HUMANO,DESARROLLO HUMANO,02/19/2019,ZONA URBANA,2018,CULTURA,CULTURA,4739,PLAN ANUAL DE TRABAJO CENTRO DE LAS ARTES DE QUERÉTARO,394848.08,2819,394848.08,04/26/2019,100,0,0,0,0,0,0,0,0,\N,,,,,,,,,,,,177429660126,BAJIO,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,3,SERVICIO DE CAPACITACIÓN EN DISTINTAS DISCIPLINAS CULTURALES ,2,"IMPARTICIÓN DE TALLERES, DIPLOMADOS Y CLASES MAGISTRALES EN LAS DISTINTAS DISCIPLINAS ARTÍSTICAS QUE EXISTEN.",\N,72P,\N,287602.81,107245.27,107245.27,A,\N,CULTURA,EVENTOS CULTURALES,,03/29/2019,07/23/2019,
2334,2018-01038,SEGUNDA TRANSFERENCIA DE RECURSOS AL MUNICIPIO DE AMEALCO DEL CONVENIO DE PROYECTOS DE DESARROLLO REGIONAL 2018 -II  FIRMADO EL 11-JUL-2018,ALCANCE ESTATAL,ALCANCE ESTATAL,SPF,SPF,RAMO 23 PROY DES REG 18-2,2018GEQ02023,10/12/2018,8940560,0,8940560,0,0,0,0,8940560,8940560,,,,\N,\N,TERMINADO,100,1,TRANSFERENCIA,1,PERSONAS,ADMINISTRACION,TRANSFERENCIAS,TRANSFERENCIAS,TRANSFERENCIAS,10/16/2018,ZONA URBANA,2018,TRANSFERENCIAS,MUNICIPIOS,3336,SEGUNDA TRANSFERENCIA DE RECURSOS AL MUNICIPIO DE AMEALCO DEL CONVENIO DE PROYECTOS DE DESARROLLO REGIONAL 2018 -II  FIRMADO EL 11-JUL-2018,8940560,2828,8940560,10/12/2018,100,0,0,0,0,0,0,0,0,\N,,,,,,,,,,,,24504680170,BAJIO,45511K0616,FORTALECIMIENTO INSTITUCIONAL,1,FORTALECIMIENTO INSTITUCIONAL,1,REFORZAR LOS FINES Y OBJETIVOS DE LOS ENTES PÚBLICOS,\N,56P,\N,8940560,0,0,T,\N,INFRAESTRUCTURA,URBANIZACIÓN,PROYECTO,\N,07/23/2019,
2335,2018-01039,"SUMINISTRO Y COLOCACIÓN DE VIALETAS PARA EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917, TRAMO UNIVERSIDAD CUAHTÉMOC AL MIRADOR, QUERÉTARO, QRO",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,GEQ PA 2018,2019GEQ00314,01/21/2019,653424.81,1306849.62,0,653424.81,0,0,0,653424.81,558802.42,CONSTRUCTORA ZYANIA S.A. DE C.V.,CZY1008044X5,SDUOP-SPC-EST-108-IR-0-OP-11-2018,12/07/2018,01/05/2019,APROBADO,15,1850,PIEZAS,88000,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,AVENIDAS,05/17/2019,ZONA URBANA,2018,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE PASEO DE LA CONSTITUCIÓN,3727,"SUMINISTRO Y COLOCACIÓN DE VIALETAS PARA EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917, TRAMO UNIVERSIDAD CUAHTÉMOC AL MIRADOR, QUERÉTARO, QRO",653424.81,2516,1306849.62,12/06/2018,0,100,0,0,0,1306849.62,0,50,653424.81,30/11/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,0111156950,BANCOMER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",08/25/2019,F18,2.00,653424.81,-94622.39,0,O,02/04/2019,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,,12/31/2019,07/23/2019,
2336,2018-01039,"SUMINISTRO Y COLOCACIÓN DE VIALETAS PARA EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917, TRAMO UNIVERSIDAD CUAHTÉMOC AL MIRADOR, QUERÉTARO, QRO",QUERETARO,SANTIAGO DE QUERETARO,SDUOP,SDUOP,ISN 2018-2,2019GEQ00314,01/21/2019,653424.81,1306849.62,0,653424.81,0,0,0,653424.81,189244.78,CONSTRUCTORA ZYANIA S.A. DE C.V.,CZY1008044X5,SDUOP-SPC-EST-108-IR-0-OP-11-2018,12/07/2018,01/05/2019,APROBADO,15,1850,PIEZAS,88000,PERSONAS,CONTRATO,VIALIDADES URBANAS,CONSTRUCCION,AVENIDAS,05/17/2019,ZONA URBANA,2018,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE PASEO DE LA CONSTITUCIÓN,4234,"SUMINISTRO Y COLOCACIÓN DE VIALETAS PARA EL EJE ESTRUCTURANTE CONSTITUCIÓN DE 1917, TRAMO UNIVERSIDAD CUAHTÉMOC AL MIRADOR, QUERÉTARO, QRO",653424.81,2516,1306849.62,01/21/2019,0,100,0,0,0,1306849.62,0,50,653424.81,30/11/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65507102974,SANTANDER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",08/25/2019,92P,\N,0,189244.78,653424.81,O,02/04/2019,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,,12/31/2019,07/23/2019,
2337,2018-01040,CONSTRUCCIÓN DE LA 2DA. ETAPA DEL EJE CONSTITUCIÓN DE 1917 HASTA EL MIRADOR (SEMAFORIZACIÓN). ,QUERETARO,SANTIAGO DE QUERETARO,SDUOP,IQ TRANSPORTE,GEQ PA 2018,2019GEQ00315,01/21/2019,3290511,6581021.98,0,3290511,0,0,0,3290511,2204877.28,SEMEX S.A. DE C.V.,SEM680801193,SDUOP-SPC-EST-107-IR-0-OP-11-2018,12/06/2018,02/03/2019,APROBADO,33,4,PIEZAS,88000,PERSONAS,CONTRATO,VIALIDADES URBANAS,EQUIPAMIENTO,EQUIPAMIENTO,06/24/2019,ZONA URBANA,2018,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE PASEO DE LA CONSTITUCIÓN,3728,CONSTRUCCIÓN DE LA 2DA. ETAPA DEL EJE CONSTITUCIÓN DE 1917 HASTA EL MIRADOR (SEMAFORIZACIÓN). ,3290511,2687,6581021.98,12/06/2018,0,100,0,0,0,6581021.98,0,50,3290510.99,29/11/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,0111156950,BANCOMER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",08/21/2019,F18,2.00,3290511,-1085633.72,0,O,03/05/2019,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,,12/31/2019,07/23/2019,
2338,2018-01040,CONSTRUCCIÓN DE LA 2DA. ETAPA DEL EJE CONSTITUCIÓN DE 1917 HASTA EL MIRADOR (SEMAFORIZACIÓN). ,QUERETARO,SANTIAGO DE QUERETARO,SDUOP,IQ TRANSPORTE,ISN 2018-2,2019GEQ00315,01/21/2019,3290510.98,6581021.98,0,3290510.98,0,0,0,3290510.98,2171267.44,SEMEX S.A. DE C.V.,SEM680801193,SDUOP-SPC-EST-107-IR-0-OP-11-2018,12/06/2018,02/03/2019,APROBADO,33,4,PIEZAS,88000,PERSONAS,CONTRATO,VIALIDADES URBANAS,EQUIPAMIENTO,EQUIPAMIENTO,06/24/2019,ZONA URBANA,2018,TRANSPORTE PÚBLICO,EJE ESTRUCTURANTE PASEO DE LA CONSTITUCIÓN,4235,CONSTRUCCIÓN DE LA 2DA. ETAPA DEL EJE CONSTITUCIÓN DE 1917 HASTA EL MIRADOR (SEMAFORIZACIÓN). ,3290510.98,2687,6581021.98,01/21/2019,0,100,0,0,0,6581021.98,0,50,3290510.99,29/11/2018,INVITACIÓN RESTRINGIDA,,,,,,,,,,,65507102974,SANTANDER,43341B0051,PROGRAMA DE CONSTRUCCIÓN DE OBRA PÚBLICA Y MOVILIDAD SUSTENTABLE,2,"CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE",3,"ELABORACIÓN DE PROYECTOS DE INGENIERÍA PARA LA CONSTRUCCIÓN, MEJORAMIENTO Y REHABILITACIÓN DE INFRAESTRUCTURA PARA LA MOVILIDAD SUSTENTABLE  ",08/21/2019,92P,\N,0,2171267.44,3290510.98,O,03/05/2019,TRANSPORTE PUBLICO,INFRAESTRUCTURA EN TRANSPORTE PÚBLICO,,12/31/2019,07/23/2019,
2339,2018-01041,FIESTAS Y CONCURSOS TRADICIONALES (SERVICIOS),ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,RAMO 48 CULTURA 2018,2019GEQ00159,01/14/2019,426684,0,426684,0,0,0,0,426684,426684,,,,\N,\N,TERMINADO,100,3,EVENTO,80,PERSONAS,ADMINISTRACION,DEF. Y COND. DE LA PLANEACION DEL DES. REG.,ADMINISTRACION,ADMINISTRACION,11/23/2018,ZONA URBANA,2018,CULTURA,CULTURA,4061,FIESTAS Y CONCURSOS TRADICIONALES (SERVICIOS),426684,2738,426684,01/14/2019,100,0,0,0,0,0,0,0,0,\N,,,,,,,,,,,,177429660120,BAJIO,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,1,SERVICIOS DE PRESENTACIONES CULTURALES Y/O ARTÍSTICAS ,1,PROGRAMACIÓN DE EVENTOS Y/O ACTIVIDADES ARTÍSTICAS. ,\N,20P,\N,426684,0,0,A,\N,CULTURA,EVENTOS CULTURALES,,\N,07/23/2019,
2340,2018-01042,SSC-POES-3-3-519 CIRCUITO CERRADO DE TELEVISIÓN (CCTV) COMPLEMENTO,ALCANCE ESTATAL,ALCANCE ESTATAL,SEGURIDAD,SEGURIDAD,FASP ESTATAL 2018,2019GEQ00095,01/09/2019,23200,0,0,23200,0,0,0,23200,23200,,,,\N,\N,TERMINADO,100,5,PIEZAS,853,PERSONAS,ADMINISTRACION,SEGURIDAD PUBLICA,EQUIPAMIENTO,EQUIPAMIENTO,10/25/2018,ZONA URBANA,2018,SEGURIDAD,SSC,3968,SSC-POES-3-3-519 CIRCUITO CERRADO DE TELEVISIÓN (CCTV) COMPLEMENTO,23200,2826,23200,01/09/2019,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,80839820146,BAJIO,44421E0030,PROGRAMA DE FORTALECIMIENTO DE LA PREVENCIÓN Y OPERACIÓN PARA LA SEGURIDAD EN EL ESTADO DE QUERÉTARO,2,"SERVICIOS DE OPERACIÓN POLICIAL EFICAZ, PROFESIONAL Y CONFIABLE",2,"PLANEACIÓN DE PROCESOS Y REQUERIMIENTOS DE PERSONAL, EQUIPO E INFRAESTRUCTURA PARA LA OPERACIÓN.",\N,81O,\N,23200,0,0,A,\N,SEGURIDAD,EQUIPAMIENTO EN SEGURIDAD,,\N,07/23/2019,
2341,2018-01043,SCC-MASC-4-3-515- ESCANER (REPROGRAMACIÓN),ALCANCE ESTATAL,ALCANCE ESTATAL,SEGURIDAD,SEGURIDAD,FASP ESTATAL 2018,2019GEQ00096,01/09/2019,53819.77,0,0,53819.77,0,0,0,53819.77,53819.77,,,,\N,\N,TERMINADO,100,15,PIEZAS,15,PERSONAS,ADMINISTRACION,SEGURIDAD PUBLICA,EQUIPAMIENTO,EQUIPAMIENTO,10/18/2018,ZONA URBANA,2018,SEGURIDAD,SSC,3969,SCC-MASC-4-3-515- ESCANER (REPROGRAMACIÓN),53819.77,2816,53819.77,01/09/2019,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,80839820146,BAJIO,44421E0030,PROGRAMA DE FORTALECIMIENTO DE LA PREVENCIÓN Y OPERACIÓN PARA LA SEGURIDAD EN EL ESTADO DE QUERÉTARO,3,SERVICIOS PARA LA APLICACIÓN DE LOS MECANISMOS ALTERNATIVOS DE SOLUCIÓN DE CONTROVERSIAS Y CONFLICTOS,1,"PLANEACIÓN DE PROCESOS Y REQUERIMIENTOS DE PERSONAL, EQUIPO E INFRAESTRUCTURA PARA LA OPERACIÓN DE LOS MECANISMOS ALTERNATIVOS DE SOLUCIÓN DE CONFLICTOS",\N,81O,\N,53819.77,0,0,A,\N,SEGURIDAD,EQUIPAMIENTO EN SEGURIDAD,,\N,07/23/2019,
2342,2018-01046,"REHABILITACIÓN Y AMPLIACIÓN DEL CAMINO A BOYECITO, MUNICIPIO DE CADEREYTA DE MONTES, QUERÉTARO.",CADEREYTA,BOYECITO,CEIQ,CEIQ,ISN 2018-2,2019GEQ01063,06/11/2019,10379006.96,14832851.06,0,10379006.96,0,0,0,10379006.96,10379006.96,CONSTRUCTORA Y ARRENDADORA DE QUERETARO S.A. DE C.V.,CAQ000724US8,CEI OV 165/2018,11/19/2018,03/15/2019,TERMINADO,100,6961.76,METROS CUADRADOS,528,PERSONAS,CONTRATO,CAMINOS RURALES,RECONSTRUCCION,CAMINOS,05/21/2019,ZONA INDIGENA,2018,CAMINOS Y CARRETERAS,CEIQ,5122,"REHABILITACIÓN Y AMPLIACIÓN DEL CAMINO A BOYECITO, MUNICIPIO DE CADEREYTA DE MONTES, QUERÉTARO.",10379006.96,2704,14828862.27,06/11/2019,0,100,0,0,0,14832851.06,0,30,4449855.31,16/11/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,65507102974,SANTANDER,43321K0528,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",1,INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,1,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",06/15/2019,92P,\N,0,10379006.96,10379006.96,O,03/15/2019,INFRAESTRUCTURA,CAMINOS Y CARRETERAS,,12/31/2019,07/23/2019,
2343,2018-01046,"REHABILITACIÓN Y AMPLIACIÓN DEL CAMINO A BOYECITO, MUNICIPIO DE CADEREYTA DE MONTES, QUERÉTARO.",CADEREYTA,BOYECITO,CEIQ,CEIQ,GEQ PA 2018,2019GEQ01063,06/11/2019,4449855.31,14832851.06,0,4449855.31,0,0,0,4449855.31,4449855.31,CONSTRUCTORA Y ARRENDADORA DE QUERETARO S.A. DE C.V.,CAQ000724US8,CEI OV 165/2018,11/19/2018,03/15/2019,TERMINADO,100,6961.76,METROS CUADRADOS,528,PERSONAS,CONTRATO,CAMINOS RURALES,RECONSTRUCCION,CAMINOS,05/21/2019,ZONA INDIGENA,2018,CAMINOS Y CARRETERAS,CEIQ,3671,"REHABILITACIÓN Y AMPLIACIÓN DEL CAMINO A BOYECITO, MUNICIPIO DE CADEREYTA DE MONTES, QUERÉTARO.",4449855.31,2704,14828862.27,11/29/2018,0,100,0,0,0,14832851.06,0,30,4449855.31,16/11/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,0111156950,BANCOMER,43321K0528,"PROYECTO DE OBRA EN LA RED DE CAMINOS PARA EL PROGRAMA CONSERVACIÓN, AMPLIACIÓN Y MODERNIZACIÓN DE LA INFRAESTRUCTURA CARRETERA Y DE CAMINOS DEL ESTADO",1,INFRAESTRUCTURA CARRETERA Y CAMINOS MODERNIZADOS Y AMPLIADOS.,1,"PROYECTO INTEGRAL (CONSTRUCCIÓN, REHABILITACIÓN, MODERNIZACIÓN, Y AMPLIACIÓN DE CAMINOS Y CARRETERAS EN EL ESTADO).",06/15/2019,F18,2.00,4449855.31,0,0,O,03/15/2019,INFRAESTRUCTURA,CAMINOS Y CARRETERAS,,12/31/2019,07/23/2019,
2344,2018-01047,PROGRAMA DE APOYO A LAS CULTURAS MUNICIPALES Y COMUNITARIAS 2018,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,CULTURA PACMYC 2018,2019GEQ00449,02/18/2019,1998410.29,0,999205.15,999205.15,0,0,0,999205.15,999205.15,,,,\N,\N,TERMINADO,100,40,APOYOS,40,PERSONAS,ADMINISTRACION,ASISTENCIA SOCIAL Y SERVICIOS COMUNITARIOS,DESARROLLO HUMANO,DESARROLLO HUMANO,03/05/2019,ZONA URBANA,2018,CULTURA,CULTURA,4416,PROGRAMA DE APOYO A LAS CULTURAS MUNICIPALES Y COMUNITARIAS 2018,1998410.29,2748,1998410.29,02/18/2019,50,50,0,0,0,0,0,0,0,\N,,,,,,,,,,,,177429660124,BAJIO,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,4,ENTREGA DE APOYOS O ESTÍMULOS A ARTÍSTAS,3,ENTREGA DE ESTÍMULOS Y/O APOYOS ECONÓMICOS.,\N,46P,\N,978505.15,20700,20700,A,\N,CULTURA,EQUIPAMIENTO EN CULTURA,,03/29/2019,07/23/2019,
2345,2018-01047,PROGRAMA DE APOYO A LAS CULTURAS MUNICIPALES Y COMUNITARIAS 2018,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,CULTURA PACMYC 2018,2019GEQ00449,02/18/2019,1998410.29,0,999205.15,999205.15,0,0,0,999205.15,999205.14,,,,\N,\N,TERMINADO,100,40,APOYOS,40,PERSONAS,ADMINISTRACION,ASISTENCIA SOCIAL Y SERVICIOS COMUNITARIOS,DESARROLLO HUMANO,DESARROLLO HUMANO,03/05/2019,ZONA URBANA,2018,CULTURA,CULTURA,4416,PROGRAMA DE APOYO A LAS CULTURAS MUNICIPALES Y COMUNITARIAS 2018,1998410.29,2748,1998410.29,02/18/2019,50,50,0,0,0,0,0,0,0,\N,,,,,,,,,,,,177429660127,BAJIO,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,4,ENTREGA DE APOYOS O ESTÍMULOS A ARTÍSTAS,3,ENTREGA DE ESTÍMULOS Y/O APOYOS ECONÓMICOS.,\N,75P,\N,978505.14,20700,20700.01,A,\N,CULTURA,EQUIPAMIENTO EN CULTURA,,03/29/2019,07/23/2019,
2346,2018-01048,APORTACIÓN 2018 DEL FONDO REGIONAL PARA LA CULTURA Y LAS ARTES DE LA ZONA CENTRO OCCIDENTE,ALCANCE ESTATAL,ALCANCE ESTATAL,CULTURA,CULTURA,GEQ PA 2018,2018GEQ02055,10/18/2018,560000,0,0,560000,0,0,0,560000,560000,,,,\N,\N,TERMINADO,100,1,APOYOS,1000,PERSONAS,ADMINISTRACION,ASISTENCIA SOCIAL Y SERVICIOS COMUNITARIOS,DESARROLLO HUMANO,DESARROLLO HUMANO,12/06/2018,ZONA URBANA,2018,CULTURA,CULTURA,3368,APORTACIÓN 2018 DEL FONDO REGIONAL PARA LA CULTURA Y LAS ARTES DE LA ZONA CENTRO OCCIDENTE,560000,2770,560000,10/17/2018,0,100,0,0,0,0,0,0,0,\N,,,,,,,,,,,,0111156950,BANCOMER,41131E0083,PROGRAMA LA CULTURA ESTÁ EN NOSOTROS.,6,GASTOS ADMINISTRATIVOS,1,AUTORIZACIÓN DE RECURSOS EN LOS PRESUPUESTOS DE EGRESOS FEDERAL Y ESTATAL DESTINADOS AL IQCA.,\N,F18,\N,560000,0,0,A,\N,CULTURA,EQUIPAMIENTO EN CULTURA,,\N,07/23/2019,
2347,2018-01049,"REHABILITACIÓN ELÉCTRICA, CONSTRUCCIÓN DE CISTERNA Y REHABILITACIÓN DE BAÑOS, EN LA PRIMARIA DOCE DE OCTUBRE, EN EL AGUACATE, ARROYO SECO, QRO. (PEO: 18-234)",ARROYO SECO,"AGUACATE, EL",IIFEQ,IIFEQ,GEQ PA 2018,2019GEQ00967,05/31/2019,302679.92,1008933.08,0,302679.92,0,0,0,302679.92,302679.92,BUENO SANJUAN J. NOE,BUSJ840309553,18EIFEQ-COPLP-128-187,01/07/2019,03/07/2019,TERMINADO,100,144,M2 (AULA),273,PERSONAS,CONTRATO,INFRAESTRUCTURA EDUCATIVA,CONSTRUCCION,PRIMARIA,05/24/2019,POBLADO RURAL,2018,EDUCACION,IIFEQ,3783,"REHABILITACIÓN ELÉCTRICA, CONSTRUCCIÓN DE CISTERNA Y REHABILITACIÓN DE BAÑOS, EN LA PRIMARIA DOCE DE OCTUBRE, EN EL AGUACATE, ARROYO SECO, QRO. (PEO: 18-234)",302679.92,2812,1008891.82,12/18/2018,0,100,0,0,0,1008933.08,0,30,302679.92,17/12/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,0111156950,BANCOMER,41121B0052,PROGRAMA DE EJECUCIÓN Y ASESORÍA TÉCNICA-NORMATIVA DE INFRAESTRUCTURA FÍSICA EDUCATIVA PARA LOS SERVICIOS EDUCATIVOS PÚBLICOS EN EL ESTADO DE QUERÉTARO.,1,INFRAESTRUCTURA FÍSICA EDUCATIVA CONSTRUIDA,5,TERMINACIÓN Y ENTREGA DE OBRAS Y/O ACCIONES DE INFRAESTRUCTURA FÍSICA EDUCATIVA.,05/17/2019,F18,2.00,302679.92,0,0,O,05/02/2019,EDUCACION,INFRAESTRUCTURA EDUCATIVA,,12/31/2019,07/23/2019,
2348,2018-01049,"REHABILITACIÓN ELÉCTRICA, CONSTRUCCIÓN DE CISTERNA Y REHABILITACIÓN DE BAÑOS, EN LA PRIMARIA DOCE DE OCTUBRE, EN EL AGUACATE, ARROYO SECO, QRO. (PEO: 18-234)",ARROYO SECO,"AGUACATE, EL",IIFEQ,IIFEQ,ISN 2018-2,2019GEQ00967,05/31/2019,706211.9,1008933.08,0,706211.9,0,0,0,706211.9,706211.9,BUENO SANJUAN J. NOE,BUSJ840309553,18EIFEQ-COPLP-128-187,01/07/2019,03/07/2019,TERMINADO,100,144,M2 (AULA),273,PERSONAS,CONTRATO,INFRAESTRUCTURA EDUCATIVA,CONSTRUCCION,PRIMARIA,05/24/2019,POBLADO RURAL,2018,EDUCACION,IIFEQ,5033,"REHABILITACIÓN ELÉCTRICA, CONSTRUCCIÓN DE CISTERNA Y REHABILITACIÓN DE BAÑOS, EN LA PRIMARIA DOCE DE OCTUBRE, EN EL AGUACATE, ARROYO SECO, QRO. (PEO: 18-234)",706211.9,2812,1008891.82,05/31/2019,0,100,0,0,0,1008933.08,0,30,302679.92,17/12/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,65507102974,SANTANDER,41121B0052,PROGRAMA DE EJECUCIÓN Y ASESORÍA TÉCNICA-NORMATIVA DE INFRAESTRUCTURA FÍSICA EDUCATIVA PARA LOS SERVICIOS EDUCATIVOS PÚBLICOS EN EL ESTADO DE QUERÉTARO.,1,INFRAESTRUCTURA FÍSICA EDUCATIVA CONSTRUIDA,5,TERMINACIÓN Y ENTREGA DE OBRAS Y/O ACCIONES DE INFRAESTRUCTURA FÍSICA EDUCATIVA.,05/17/2019,92P,\N,0,706211.9,706211.9,O,05/02/2019,EDUCACION,INFRAESTRUCTURA EDUCATIVA,,12/31/2019,07/23/2019,
2349,2018-01050,"REHABILITACIÓN GENERAL EN EL JARDÍN DE NIÑOS CORREGIDORA DE QUERÉTARO, EN AGUA ZARCA, LANDA DE MATAMOROS, QRO. (PEO: 18-229)",LANDA DE MATAMOROS,AGUA ZARCA,IIFEQ,IIFEQ,GEQ PA 2018,2019GEQ00318,01/21/2019,229940.41,766468.05,0,229940.41,0,0,0,229940.41,229940.41,BUENO SANJUAN J. NOE,BUSJ840309553,18EIFEQ-COPLP-125-184,01/07/2019,03/07/2019,TERMINADO,100,19.8,METROS CUADRADOS,1306,PERSONAS,CONTRATO,INFRAESTRUCTURA EDUCATIVA,REHABILITACION,PREESCOLAR,05/08/2019,POBLADO RURAL,2018,EDUCACION,IIFEQ,3781,"REHABILITACIÓN GENERAL EN EL JARDÍN DE NIÑOS CORREGIDORA DE QUERÉTARO, EN AGUA ZARCA, LANDA DE MATAMOROS, QRO. (PEO: 18-229)",229940.41,2842,766468.05,12/18/2018,0,100,0,0,0,766468.05,0,30,229940.41,17/12/2018,LICITACIÓN PÚBLICA,,,,,,,,,,,0111156950,BANCOMER,41121B0052,PROGRAMA DE EJECUCIÓN Y ASESORÍA TÉCNICA-NORMATIVA DE INFRAESTRUCTURA FÍSICA EDUCATIVA PARA LOS SERVICIOS EDUCATIVOS PÚBLICOS EN EL ESTADO DE QUERÉTARO.,1,INFRAESTRUCTURA FÍSICA EDUCATIVA CONSTRUIDA,5,TERMINACIÓN Y ENTREGA DE OBRAS Y/O ACCIONES DE INFRAESTRUCTURA FÍSICA EDUCATIVA.,05/22/2019,F18,2.00,229940.41,0,0,O,03/31/2019,EDUCACION,INFRAESTRUCTURA EDUCATIVA,,12/31/2019,07/23/2019,
